0.0382305 , 0.0684068 , 0.0734423 , 
0.0518544 , 0.070492 , 0.0604907 , 
0.0653126 , 0.0566558 , 0.0748255 , 
0.063769 , 0.0426072 , 0.0467314 , 
0.045382 , 0.037201 , 0.0385258 , 
0.0243768 , 0.0405039 , 0.0553047 , 
0.0218096 , 0.0406852 , 0.0369722 , 
0.0324796 , 0.03074 , 0.02025 , 
0.0357762 , 0.022743 , 0.036517 , 
0.0252687 , 0.0263568 , 0.0302046 , 
0.0140735 , 0.0285902 , 0.0109405 , 
0.0144842 , 0.019044 , 0.0204383 , 
0.0188041 , 0.0114637 , 0.020228 , 
0.016105 , 0.0149927 , 0.00445595 , 
0.0121549 , 0.0169394 , 0.0103496 , 
0.0130437 , 0.0107012 , 0.0156307 , 
0.0133671 , 0.00591528 , 0.00381911 , 
0.0103062 , 0.00696914 , 0.00338419 , 
0.00852548 , 0.00786933 , 0.013305 , 
0.010245 , 0.00561582 , 0.00966352 , 
0.0119064 , 0.00415185 , 0.00261345 , 
0.011011 , 0.00615327 , 0.0101699 , 
0.00968519 , 0.00839963 , 0.0129151 , 
0.009539 , 0.00786309 , 0.00369471 , 
0.0100004 , 0.006165 , 0.00584444 , 
0.0110732 , 0.00564782 , 0.00987177 , 
0.0113108 , 0.00674722 , 0.00323909 , 
0.00881077 , 0.00818988 , 0.00356079 , 
0.00650578 , 0.00740606 , 0.00669925 , 
0.00753656 , 0.00496514 , 0.00290108 , 
0.00812563 , 0.00546772 , 0.00219448 , 
0.0046832 , 0.00859337 , 0.00355386 , 
0.00175981 , 0.00796265 , 0.00226394 , 
0.00333714 , 0.00371311 , 0.00121809 , 
0.00471692 , 0.00314754 , 0.00170904 , 
0.00224245 , 0.00617802 , 0.00382561 , 
0.000320756 , 0.0057539 , 0.00349526 , 
0.00157877 , 0.00214752 , 0.00119326 , 
0.00237148 , 0.0012584 , 0.00340364 , 
0.00121391 , 0.00296791 , 0.00618694 , 
0.000457121 , 0.00338221 , 0.00444496 , 
0.000851616 , 0.00216735 , 0.00277091 , 
0.0015985 , 0.00105487 , 0.00303124 , 
0.00219706 , 0.00104405 , 0.00283641 , 
0.00195853 , 0.002197 , 0.0022651 , 
0.00105969 , 0.00291795 , 0.00177688 , 
0.00085476 , 0.00188232 , 0.00134317 , 
0.00140686 , 0.000764297 , 0.00123405 , 
0.00138662 , 0.00138367 , 0.00103924 , 
0.000564786 , 0.00241486 , 0.000922106 , 
-6.42579e-05 , 0.00215098 , 0.0017459 , 
-8.98128e-05 , 0.00134967 , 0.00277844 , 
2.24542e-05 , 0.00118815 , 0.00280899 , 
2.67457e-05 , 0.00136001 , 0.00227165 , 
0.000232967 , 0.00137889 , 0.00221867 , 
0.000693365 , 0.00142268 , 0.00263561 , 
0.000861557 , 0.00140879 , 0.00248585 , 
0.000535051 , 0.0010974 , 0.00173396 , 
0.000460759 , 0.0010496 , 0.0016869 , 
0.00132186 , 0.001856 , 0.00239574 , 
0.00262818 , 0.00288232 , 0.00255831 , 
0.00321221 , 0.00319739 , 0.00201265 , 
0.00259954 , 0.00299803 , 0.00181522 , 
0.00163559 , 0.00306744 , 0.00234415 , 
0.0016806 , 0.00366872 , 0.00278941 , 
0.00303004 , 0.00446697 , 0.0025723 , 
0.00434774 , 0.00486537 , 0.00242099 , 
0.00409549 , 0.0045699 , 0.00331559 , 
0.00243421 , 0.00415352 , 0.00472764 , 
0.00116382 , 0.00438686 , 0.00502378 , 
0.00156728 , 0.00504166 , 0.00404706 , 
0.00290238 , 0.00527057 , 0.00376785 , 
0.00355528 , 0.00488911 , 0.00522445 , 
0.0030436 , 0.00441008 , 0.00663139 , 
0.00210787 , 0.00418577 , 0.00610009 , 
0.0014616 , 0.0041923 , 0.00461711 , 
0.00133953 , 0.00432865 , 0.00447941 , 
0.0017936 , 0.00447747 , 0.00590906 , 
0.00260662 , 0.00448559 , 0.00704217 , 
0.00314534 , 0.00433587 , 0.00653411 , 
0 , 0 , 0 , 
0.0049223 , 0.00647068 , 0.006075 , 
0.00430803 , 0.00644179 , 0.00833859 , 
0.00333315 , 0.00637757 , 0.00914692 , 
0.00292499 , 0.00623476 , 0.00761384 , 
0.00369679 , 0.0062331 , 0.00575208 , 
0.00499405 , 0.00656 , 0.00588032 , 
0.00554965 , 0.00699877 , 0.00770956 , 
0.00500371 , 0.00718879 , 0.00858164 , 
0.00408051 , 0.0071491 , 0.00711653 , 
0.0035488 , 0.00709994 , 0.00530605 , 
0.00384401 , 0.00702789 , 0.00550113 , 
0.00509391 , 0.0070118 , 0.00676543 , 
0.00649112 , 0.00736355 , 0.00663305 , 
0.00650322 , 0.00775305 , 0.00519166 , 
0.00485266 , 0.00731838 , 0.00439779 , 
0.00342862 , 0.00629021 , 0.00463393 , 
0.00402878 , 0.00587944 , 0.00466918 , 
0.00577634 , 0.00618996 , 0.00393437 , 
0.00610206 , 0.00611713 , 0.00331774 , 
0.00420851 , 0.00522521 , 0.0038103 , 
0.0020741 , 0.0040793 , 0.00456906 , 
0.00160002 , 0.00324235 , 0.00388945 , 
0.0022924 , 0.00291642 , 0.00256339 , 
0.00250173 , 0.00287155 , 0.00273113 , 
0.00167 , 0.00257923 , 0.00359279 , 
0.000560512 , 0.00193624 , 0.00327838 , 
1.38092e-05 , 0.00141624 , 0.00268127 , 
8.78116e-05 , 0.00142051 , 0.00310658 , 
0.000270748 , 0.00198316 , 0.00371961 , 
0.000237453 , 0.00265921 , 0.00325786 , 
0.000152016 , 0.00259625 , 0.00205833 , 
0.000215236 , 0.00176336 , 0.00155172 , 
0.000266659 , 0.00163836 , 0.00197517 , 
0.000229655 , 0.00289971 , 0.00218587 , 
0.000573678 , 0.00360394 , 0.00192112 , 
